Index	AvgScore	Score	NormalizedClaim	Text
773	0.1580	0.1791	Irish dancers performed to Queen’s “Another One Bites The Dust” outside Buckingham Palace, shortly after the Queen’s death.	A photo or video of Irish people partying or celebrating the Queen's death.
774	0.1577	0.0702	A photo of Cambodian prime minister, Hun Sen, being arrested by police. This photo is also attached with the caption in Khmer which means in English as “As I said, ICC”.	A person is holding an ICC (International Cricket Council) cricket trophy.
775	0.1575	0.0557	“[Steve] Bullock’s health care plan will force rural hospitals to close. Medicare as we know it will change, replaced by a government-run program with fewer doctors and longer wait times.”	Ad criticizing Steve Bullock's healthcare plan.
777	0.1573	0.0886	Years ago I wrote an article headlined ‘How green is my Bengal?’ which fetched the usual cacophony of #LeftLiberal protest and snark.

Sadly Bengali ‘intellectuals’ are collaborators in this hate project. Useful Idiots don’t realise the mob will devour them first.	A Twitter post criticizing Bengali intellectuals for collaborating with a hate project.
779	0.1572	0.1212	Fibres from face masks and test swabs are evidence that nanoparticles are being inserted into us.	Image shows black, worm-like structures on COVID-19 swabs and masks.
782	0.1569	0.0333	There are 1.9 million more children studying in good or outstanding schools since 2010.	A graph showing a skewed national grade profile due to academies' selective participation.
783	0.1572	0.2616	Massive 7.8 magnitude #earthquake strikes #Turkey
Turkey💔 #Turkey #amed #earthquake #Earthquake	A massive earthquake hits Turkey with a 7.8 magnitude.
784	0.1569	0.0289	Video shows movers carrying boxes out of the White House as President Trump discusses 2020 election results.	A humorous hip-hop related post with laughing and crying emojis.
785	0.1569	0.1699	Says the Biden administration is choosing to send baby formula to the border as one of its “out-of-touch priorities.”	Photo of stocked shelves at a US border center and an empty shelf at home, contrasting baby formula availability.
787	0.1565	0.0174	"On election night, 11:15 at night, the algorithms of these (voting) machines broke … Donald Trump got so many more millions of votes that they didn’t expect, that they’re going to have to go recalibrate, right? So that’s why all these states shut down. All of a sudden they all shut down. And we’re all going, ‘What? That’s weird, this has never happened in any other election.’"	A photo of a TV screen showing OAN with a disclaimer about Mike Lindell's claims.
788	0.1562	0.0000	People of Bihar chasing BJP supporters	Protesters blocking a tractor rally led by Indian politicians in Naraingarh.
789	0.1559	0.0505	Covid-19’s infection fatality rate is 0.1%	Graph showing a 95% confidence interval of 0.37-1.15% with a best estimate of 0.76%.
792	0.1557	0.0820	“Sunlight actually can kill the (novel coronavirus.)”	A person is sharing a Coronavirus update to dispel myths and share facts.
794	0.1556	0.0952	Viral video of people electrocuted during Ganesh festival is recent	A photo of a 23ft Ganesh idol with a tragic accident scene in front.
798	0.1554	0.0941	A social media user claim that if you have nasal congestion, you can clear it by either eating it raw or inhaling vapors of garlic in water. We fact-checked and found the claim to be Mostly False. 	A person inhaling steam from a pot of boiling garlic water.
800	0.1553	0.1216	In Qatar fans who are not allowed to enter the stadium with beer at the World Cup are being caught trying to enter the stadium with Pepsi stickers in this form.  It should be noted that Qatar prohibits any alcoholic beverages.

Brazilians have find a way to enter the stadium of Qatar with beer.

#FIFAWorldCup  #Argentina	Fans in Qatar attempt to sneak beer into stadiums by disguising it with Pepsi stickers.
801	0.1551	0.0490	COVID Vaccine make you a ‘ticking time bomb’	Anti-vaccine misinformation photo or video warning of alleged vaccine side effects.
802	0.1550	0.1293	Canadian sniper 'Wali' was killed by Russian forces in Ukraine	Photo of Canadian Sniper Wali, a man in military uniform, with a sniper rifle.
804	0.1548	0.0840	Says “Dr. Fauci lied about masks in March.”	A Bible verse from Colossians 3:12-13 about compassion and forgiveness.
805	0.1548	0.1210	Photo shows U.S. Rep. Lauren Boebert with two scantily dressed men.	A photo of a church and a drag bar with a caption promoting traditional values.
806	0.1547	0.1127	Congress party shared a picture of a truck on World Sleep Day, which read: "Don't blow horns, Modi government is sleeping" but the picture was photo shopped and not real.	A person awake at night, possibly on their phone, with a humorous comment about the Indian Prime Minister Modi.
810	0.1547	0.1905	Post implies Gates wanted to control population through vaccine deaths	A person criticizing Bill Gates' 2010 TED talk about population control and vaccines.
811	0.1545	0.0680	Says 12 restaurants and food companies are "supporting Trump’s re-election."
	A photo of unhealthy fast food with negative effects on health.
813	0.1545	0.1381	Some of the foreign aid budget went on China’s film and museum industry last year.	A photo of a Chinese film set or cinema, with a caption about the £14 billion investment.
814	0.1546	0.2067	Nicola Sturgeon has banned the Union Jack from British government buildings and replaced it with the EU flag.	European flag flying from Scottish Government buildings daily.
815	0.1543	0.0347	Passports aren’t required to enter the United States from Mexico and Canada.	A person is frustrated about US-Mexico border policies.
817	0.1542	0.1079	A boy with autism named Brayden and his dog are missing in Derbyshire.	A warning about potential scams in online posts about reuniting vulnerable people.
818	0.1547	0.3571	Tennessee ban Plan B and made its ordering criminally punishable	Protest against US states' ban on Plan B and potential nationwide abortion ban.
820	0.1549	0.2549	Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”	Photo of Jim Jordan and Adam Schiff in a heated congressional exchange.
822	0.1547	0.0661	The UK has recorded five times more deaths “due to” the Covid-19 vaccines than all other vaccines over the past five years	Graph showing reporting rates of new medicines decreasing over time.
823	0.1548	0.1786	Boy infected with HIV from tainted pineapple	A boy eats pineapple, falls sick, and is diagnosed with AIDS, but the story is likely misinformation.
824	0.1545	0.0500	“Harvard is sitting on top of a $54 billion hedge fund they call an ‘endowment’ that they pay zero taxes on. Yale has $31 Billion. Stanford $29 Billion. Princeton $26 Billion.”	A photo of Ivy League university endowments and student loan forgiveness protests.
827	0.1547	0.2277	Big breaking. Bill passed in US which recognized Hindu New Year. Sanatan's danka is ringing all over the world. Jai Shri Ram	A photo of a US document or certificate recognizing Hindu New Year.
829	0.1546	0.1049	Shahrukh Khan says when Pakistan won a match feels like his father won.	Shah Rukh Khan is promoting his movie "Pathan" and seeking blessings for its success.
830	0.1543	0.0472	COVID-19 always had a greater survival rate than influenza.	Australians for Assange protest with Russian flags, supporting western neutrality in the Ukrainian conflict.
831	0.1541	0.0272	Saint Luke's Hospital of Kansas City suggesting that extensive research has shown that Vodka can kill novel Coronavirus	A photo of a person drinking alcohol with a caption about COVID-19.
832	0.1540	0.1381	A patch on law enforcement officers in Portland is for “ZTI solutions, a PRIVATE contractor.”	Private security contractors in tactical gear, possibly armed.
834	0.1540	0.1515	Over the past two years, employment is up.	A person expressing disappointment over inaccurate employment descriptions.
837	0.1542	0.2404	Bilawal Bhutto dances to 'Besharam Rang'	A photo of Bilawal Bhutto, possibly with a quote or statement about Kashmir.
838	0.1539	0.0000	exercise and a good diet enough to beat Covid 19	Anti-vaccination post promoting natural immunity over COVID-19 vaccination.
840	0.1537	0.1010	Did KKK members carry a banner endorsing Trump?	A photo of Donald Trump with a red "X" or a caption criticizing his presidency.
842	0.1540	0.2566	Joe Biden introduced a man in blackface as Michael Jackson at a dinner in 1987	Photo of Joe Biden in blackface during a skit.
844	0.1538	0.0677	Fatima Sheikh is the same actress who played Aamir Khan's daughter in the film Dangal. Fatima played the role of Geeta Phogat in the film. Today she has become the third wife of Aamir Khan. Well this is his personal matter. But this same Aamir Khan will make Satyamev Jayate program and speak on the evils of Hindu child marriage and dowry system?? We live in a country where there are such hypocrites who talk about women's rights in "TV-programs" like Satyamev but are ready to marry the girl whose father they play	Photo of Aamir Khan and Fatima Sheikh from the film Dangal.
846	0.1534	0.0000	Juvenile Jamia shooter's marksheet is not authentic	A screenshot of a CBSE website page showing no students enrolled in class IX and X.
847	0.1533	0.0840	Tax to be levied on Ganga Aarti and priests in Varanasi	A photo of a Hindu ritual or temple with a red stamp "Tax Imposed" overlaid on it.
848	0.1532	0.1282	Long Covid is just a side effect of Covid-19 vaccinations.	A screenshot of a video game, likely Elden Ring, showing a character's move set.
849	0.1531	0.1149	U.K. has revoked covid vaccine for pregnant women	A link to the UK government's assessment report for the Pfizer COVID-19 vaccine.
851	0.1530	0.1131	A social media user claims that one can get rid of acne scars quickly by applying potato slices. We fact-checked and found the claim to be Mostly False.	A person with potato slices on their face.
852	0.1527	0.0276	A video of singing school girls dressed in burkha has gone viral on social media with claims that Hindu and Sikh girls are also forced to wear the burkha. But we found the claims to be false.	A person made a mistake, looking shocked or disappointed.
854	0.1524	0.0000	Post implies current Ukraine situation will require U.S. to send soldiers	Photo of Volodymyr Zelenskyy speaking, with a serious expression.
855	0.1522	0.0789	Face masks are useless at stopping Covid-19 because the gaps in them are larger than a Covid-19 viral particle.	A protest against mask mandates and perceived government overreach.
857	0.1521	0.0840	Former MLA supporters in Shaheen Bagh raised slogans of 'Pakistan Zindabad	A video shows a politician, Asif Mohammad Khan, with children chanting "Pakistan Zindabad" in Delhi.
858	0.1518	0.0396	The eighth edition of the Pakistan Super League (PSL) has been postponed following an attack on the Karachi police chief’s office on 17 February 2023. The Asia Cup cricket tournament is moving out of Pakistan.	Cricket stadium with empty seats, possibly in Karachi.
862	0.1523	0.3796	A post claims that the 1918 influenza bout had a deadly second wave after quarantine restrictions were lifted.	A photo of people rejoicing in crowded streets after quarantine lift, followed by a graph of the 1918 Spanish Flu's 3 waves.
863	0.1525	0.2083	'Sardar with no mustache' involved in farmers protest	A Sikh man without a mustache is shown at a Delhi farmers' protest.
864	0.1525	0.1471	Video of two drones playing volleyball on a building rooftop	People playing virtual volleyball indoors using a projector and motion sensors.
865	0.1523	0.0885	Says the Army officer who listened to the July 25 call with Ukraine and testified about it is a "Never Trumper."	A tweet from Donald Trump about the impeachment inquiry.
866	0.1525	0.2363	A photo of Cristiano Ronaldo supporting the Argentina football team with Lionel Messi’s photo a TV Screen behind him	A photo or video of Lionel Messi playing for Argentina's national team.
867	0.1525	0.1369	Look who is sitting in the Chief Minister’s chair – Sheetal Mhatre	A tiger is sitting on a rock near a river.
868	0.1530	0.4018	Vaccine mRNA in breast milk is “a disaster for infants.”	A Twitter post from @alberen about mRNA in breast milk, with a photo of a study or graph likely shown.
869	0.1527	0.0000	(IMAGEN) “REVOLUCIÓN MOLECULAR DISIPADA”, VÍNCULO DE ALEXIS LÓPEZ TAPIA CON EL NEONAZISMO	A Chilean Nazi is labeled as the ideologist of Uribismo's new paradigm.
872	0.1527	0.1578	Satanic Temple’s fight over abortion rights, Roe v Wade so far is unsuccessful	A Satanic Temple member holding a sign or certificate, possibly with a gavel or court background.
873	0.1526	0.1261	Delta variant of Covid 19 is connected to Delta Power Solutions	No photo or video is present, only a text post speculating about 5G towers and the delta variant.
874	0.1524	0.0463	Despite pledging to meet net zero emissions by 2050, on current track the government will only meet their target by 2099.	Graph showing fluctuating annual emissions reductions over time.
876	0.1528	0.3600	Says "Trump's willing to build his vanity project of a border wall with money budgeted for a school for military children."
	Photo of a border wall with a caption criticizing Trump's funding decision.
880	0.1526	0.0391	Fact check: Biden said he created a large 'voter fraud organization'	Image of Donald Trump with a caption criticizing his honesty.
881	0.1526	0.1709	90% of people in hospital with Covid-19 are unvaccinated.	Photo: A medical machine with tubes, likely an ECMO device, in a hospital setting.
882	0.1527	0.1683	The car that was waiting to welcome #Stalin in Delhi today... Zoom a little and see under the #tyre...	A car with a person under the tire, likely a security measure.
883	0.1523	0.0000	Pepto-Bismol medicine can treat Covid infection	A photo of a medical warning or Pepto Bismol packaging.
884	0.1523	0.1220	Video shows trashed ballots for Donald Trump.	A person expressing frustration or annoyance in a situation.
885	0.1524	0.2164	a monkey hugging an old woman while she was lying on a bed was shot in Jamsande village in Konkan	A photo or video of a monkey in a home, possibly with an elderly woman.
886	0.1523	0.0909	Mandatory Covid-19 vaccinations have just been passed “under the radar” by the European Council.	EU flag with a syringe or vaccine bottle in the foreground.
887	0.1520	0.0284	WHO report – ‘No vegetarian in the world was found to have been infected with COVID-19’	A diagram or illustration of coronavirus structure and its interaction with animal protein.
888	0.1521	0.2126	A poll showed a fall in Conservative support following several recent news reports about lobbying and leaks.	A graph or chart showing a 5% decline in approval ratings.
890	0.1519	0.0142	President Joe Biden said, “To the Ukrainian people, I say to them all, you might you might they they might be able to make right and they’re not able to.”	A photo of a motivational quote on a scenic background.
891	0.1521	0.2763	A 1978 public information film warning children of the dangers of playing near live wires has been banned.	A public service announcement showing kids being shocked by live wires is banned.
892	0.1519	0.0691	Trade with the EU is more than double that with Australia, Canada, India, New Zealand and the USA combined.	A map showing international trade routes with neighboring countries.
893	0.1517	0.0376	Narendra Modi calls himself 'lootera' at a public rally in West Bengal	A person regrets their life as a thief, wishing their mother had intervened earlier.
894	0.1515	0.0654	Free bus for women- 1. Only the whiteboard is free but the number of buses is less. 2. The whiteboard bus arrives rarely once and cannot get on the bus in a hurry. 3. You need to pick up the bus from the bus depot. But it will be too late… some bus depots are so far away from home” We have to wait the rest of our lives if we see a whiteboard bus,” by a woman. Will CM talk about this? – Gayathri Raguramm	A woman is sitting on a bus, looking uncomfortable.
896	0.1517	0.2304	An injured puppy has been found at the side of the road.	A photo of an injured dog, likely with visible wounds, is being shared to locate its owner.
898	0.1517	0.1412	Image of 100's of buses on roads claimed to be from 'Migrant Buses' arranged by Priyanka Gandhi	Photo of Priyanka Gandhi helping workers or affected people.
901	0.1518	0.2296	A medical alert says to stop the use of anti-inflammatories for pain or high temperatures.	Warning: avoid anti-inflammatories for COVID-19, use paracetamol instead due to potential link to severe cases.
905	0.1516	0.0562	Some recovered Covid-19 patients catch the disease again	A medical expert discusses COVID-19 reinfection, citing rare cases and attributing discrepancies to sampling issues.
908	0.1515	0.1056	PCR tests aren't about testing for Covid-19, they are cloning devices.	A lab technician adding a reagent to a Covid-19 sample, triggering a chain reaction.
911	0.1514	0.0820	Langlade, Maricopa counties and Texas unanimously rejected results of 2020 election	A video of a Wisconsin county supervisor's meeting discussing a controversial topic.
912	0.1515	0.2299	Aftab Ameen Poonawala is Parsi, not Muslim	A man with a Muslim name, Aftab, is being targeted by media.
913	0.1514	0.0746	Health Ministry issued this Coronavirus advisory	A warning post about the Coronavirus outbreak with prevention methods and symptoms.
914	0.1514	0.1609	Currently those without symptoms who test positive on a lateral flow are asked to order a PCR test and can only begin their isolation period when they receive the second result.	COVID-19 isolation guidelines based on symptoms and test results.
918	0.1512	0.0588	If you have a runny nose and sputum, you have a common cold, not Covid-19.	Laundry instructions for washing and drying clothes.
919	0.1509	0.0180	Says Joe Biden “is restricting travel for Americans into Mexico, but is keeping the border wide open for illegal aliens to walk right into our country.”	A person agreeing with someone or something.
920	0.1507	0.0481	If you have migraines just put a little bit under your tongue, within minutes you will feel your migraine easing up	Photo of CBD oil or medication under the tongue.
921	0.1510	0.2864	Photo of Aamir Khan’s ex-wife Kiran Rao walking alone on a street after her divorce	A photo of Aamir Khan, possibly with a fearless expression, is likely shown.
926	0.1507	0.0235	The claim: A representative of Gov. Greg Abbott offered to pay the family of a Uvalde victim to oppose gun restrictions	No image or video found.
929	0.1505	0.0323	The claim: Former President Barack Obama jokingly tweeted about President Donald Trump's Twitter ban	A short message on Twitter, 280 characters or less.
930	0.1504	0.0980	What Allen West got wrong about COVID-19 and treatments	A person, Col. Angela West, tested positive for COVID despite being vaccinated, and is suspending in-person events.
933	0.1501	0.0000	Fact-checking the Democratic presidential debate in Manchester, New Hampshire	Pete Buttigieg declares support for Medicare for All.
935	0.1499	0.0629	Says U.S. Sen. Sherrod Brown and Dayton Mayor Nan Whaley were "totally misrepresenting what took place inside of the hospital. Their news conference after I left for El Paso was a fraud. It bore no resemblance to what took place with those incredible people that I was so lucky to meet and spend time with."	A photo of a politician visiting Dayton, Ohio, meeting with victims and officials.
936	0.1497	0.0217	"I think I’ve done more for the black community than any other president, and let’s take a pass on Abraham Lincoln, cause he did good although it’s always questionable, you know in other words, the end result."	Trump criticizes Minneapolis mayor, threatening to send National Guard.
937	0.1495	0.0877	lotus root can prevent cancer	A medical oncologist discusses the link between diet and cancer risk.
941	0.1494	0.0952	Malala Yousafzai has been “silent about the cries of women and children suffering at the hands of the Taliban.” 
	A screenshot of a tweet criticizing Malala with the name censored.
942	0.1493	0.0773	Sky News said there were 2 million people at the People’s Vote march on Saturday 19 October.	A crowd of 2.2 million people, as measured by German TV technology.
945	0.1490	0.0000	The claim: President Donald Trump nominated himself to the Supreme Court	Image of a news headline on a screen or newspaper.
950	0.1488	0.0588	Messenger RNA COVID-19 vaccines aren't real vaccines, vaccination will turn body into 'virus-making factory'	A photo of a person with a syringe or vaccine, possibly with a sinister tone.
952	0.1489	0.2118	A viral photo of jailed Afghan children is not from any prison in Sindh.	A photo of a foreign minister on an official trip abroad was posted.
953	0.1490	0.1923	Satochi, a tablet advertised as a treatment for diabetes, is approved by the FDA (Food and Drug Administration)	An advertisement for SATOCHI, a diabetes treatment tablet.
957	0.1490	0.1411	Several social media posts claim the aphelion phenomenon will increase Earth’s temperature till august. We fact-checked and found the claim to be False. The aphelion phenomenon affects the duration of weather, not the intensity.	A photo or video of Earth and Sun with distance measurements, illustrating the Aphelion phenomenon.
958	0.1487	0.0265	Some people were caught while hoarding hundreds of EVM machines in a strong room in Bina Bazar in Madhya Pradesh	Photo of Indian news headline or broadcast screen.
960	0.1485	0.0460	"'Defunding' to a lot of people means break up the police forces, and either that or don't give them any money, so essentially they are breaking it up."	A tweet from Donald Trump regarding the George Floyd protests.
962	0.1484	0.0997	Says Joe Biden said “Why am I doing this? Why? What is my real aim?”
	Joe Biden looks confused and questioning himself.
963	0.1483	0.0919	It may not be the lost city of Atlantis, but a social media post questions whether another island – Australia – is also the product of fiction.	Image of a meme with text claiming Australia is fake.
964	0.1481	0.0560	Says “every time" the DSCC endorsed someone in North Carolina's U.S. Senate primary, "and the person they didn’t support was black, the candidate they picked ended up losing."	A person is commenting on Democratic primary elections and their impact on general elections.
969	0.1483	0.2336	Nasal flu vaccines given to children contain strep A.	A child receiving a flu nasal spray, then a child in hospital with strep infection.
970	0.1482	0.0824	“We will be over 290 electoral votes on Election Night ... no matter what they (Democrats) try to do, what kind of hijinks or lawsuits or whatever kind of nonsense they try to pull off.”	A news clip of Jason Miller speaking with Stephanopoulos about election night results.
971	0.1480	0.0439	Trump installed this wall at the White House on Election Day	A photo on Facebook appears suspicious, but reverse image search yields no results.
978	0.1479	0.1282	Health Minister Greg Hunt admitted no one in the country had died from a locally transmitted case of COVID-19.	A photo of a news headline or article about COVID-19 deaths in aged care.
981	0.1479	0.1257	Haldiram’s group is currently under the ownership of a Muslim; Yogesh & Naresh, grandsons of Haldiram sold the company to a Muslim	A photo of Haldiram's namkeen products with a red "X" marked through it.
983	0.1478	0.1250	The US Food and Drug Administration (FDA) has revoked a PCR Covid-19 test.	MHRA reviews information with NHS Test and Trace to assess product risks in the UK.
984	0.1478	0.1477	"After (the assault weapon ban) passed in 1994, there was a big drop in mass shooting deaths. When the ban expired, they rose again."	A person advocating for stricter gun control laws to reduce mass shooting deaths.
985	0.1477	0.0658	Video shows President Joe Biden saying "bingo" after a reporter says: “To gun owners out there who say, well, a Biden administration means they’re going to come for my guns.”	A photo of a divided US Congress or a protest, contrasting the official State of the Union address.
986	0.1475	0.0521	Vaccines have led to a significant rise in mortality and journalists are writing cover-up stories to explain away deaths.	A creative or innovative photo or video that impresses the viewer.
989	0.1473	0.0316	Deaths from Covid-19 vaccines are being miscategorised as deaths from “Sudden Adult Death Syndrome”.	A sad face emoji.
992	0.1472	0.0815	“Asteroid warning: NASA tracks a 4KM killer rock on approach - Could end human civilisation.”	Asteroid 1998 OR2 passing Earth by 3.9 million miles on April 29.
994	0.1472	0.1563	On confirming a Supreme Court justice nominee in a presidential election year.	A person supports President Trump filling Justice Ginsburg's vacancy.
995	0.1471	0.0919	According to NHS England figures, the number of people whose death certificates show death from only coronavirus, i.e. no pre-existing condition, is 1,265.	A photo of a person holding a sign or display showing a large number, significantly less than 40,000.
999	0.1469	0.0599	The EU has ordered organic farmers to treat sick animals with homeopathy in a new directive.	No visual content is present, only a text quote from an article.
1002	0.1468	0.0816	A poll of 1,500 drivers by motoring campaign group Fair Fuel UK found 91% supported cyclists being forced to 'have road registration IDs'.	A person suggests requiring registration plates and insurance for cyclists.
1004	0.1467	0.0962	Drink plenty of water	A photo of a person wearing a mask, with a caption about coronavirus prevention.
1007	0.1465	0.0809	A tweet is being shared widely with a screenshot of another tweet from the President’s account that asks doctors to not charge some of their patients who cannot afford.	A person is holding a sign listing their extensive education fees.
1009	0.1464	0.0613	The World Health Organisation said that women of childbearing age should be banned from drinking alcohol.	A document or report is being revised for clarity.
1010	0.1464	0.1460	On not confirming a Supreme Court justice nominee in a presidential election year.	A person supports President Trump filling Justice Ginsburg's vacancy.
1011	0.1465	0.2078	The image shown is that of a man whose hand is infected, It is a disease.	A photo or video of a disease caused by eating semolina (semo) from India.
1012	0.1467	0.2778	People are performing Yoga in Japan un huge numbers	People in Japan practicing Surya Namaskar and chanting Gayatri Mantra.
1013	0.1466	0.0909	There are 40,000 third-level students in northwest Ireland, with 7,000 graduates annually ready for employment.	Business leaders and officials gather for a breakfast meeting in Philadelphia.
1014	0.1471	0.3853	A Facebook post claims former Fijian prime minister Laisenia Qarase died from the coronavirus.	Former Fiji PM Laisenia Qarase died from Covid-19 in Suva.
1016	0.1468	0.0000	Post implies Moderna suing Pfizer for patent infringement proves the COVID-19 vaccine was developed before the pandemic	A person invites their old audience to a new podcast, after being censored and banned on Instagram.
1017	0.1467	0.0909	An image of rising homicide rates in seven cities with the words, “Welcome to President Biden’s America.”	Photo of a chaotic or divided American scene under Biden's presidency.
1019	0.1472	0.3945	Viral video of Lord Ganesh from Nagpur	A photo or video of a miraculous Ganesh idol at Mr. Bangre's residence in Nagpur.
1021	0.1470	0.0610	Covid-19 infections have increased after the vaccines	A person is shown looking frustrated, with an elephant in the room, symbolizing a taboo topic.
1024	0.1467	0.0000	Says he "rebuilt the military"	An inspirational quote or motto, possibly with a bright background or bold font.
1025	0.1468	0.1914	“Mike Lee advised Trump's legal challenges to overturn our election” and “was one of only two senators who was in on the scheme.”	A political ad criticizing Senator Mike Lee's involvement with Trump and the January 6th insurrection.
1026	0.1468	0.1411	In #Gujrat the broom will fly, dust will not be visible, the paw will not be visible because the people of Gujarat have decided to drive away #मोदी_हटाओ_देश_बचाओ #भाजपा @ArvindKejriwal  Gujarat. #मोदी_हटाओ_देश_बचाओ	A photo of Arvind Kejriwal with a broom, symbolizing the AAP party, in Gujarat.
1027	0.1468	0.1408	Liquor mafia fighting, being intoxicated!

Law and order has broken down, Nitish Kumar is insensitive!!

Are the liquor mafia beating the police only? If the police is also not safe, then how will the general public be protected, Nitish Kumar?

#फर्जी_शराबबंदी

#JungleRajReturns	A photo of a person, likely Nitish Kumar, with a caption criticizing the current state of law and order.
1028	0.1466	0.0296	China has closed down its last coronavirus hospital. Not enough new cases to support them.	A person in a Paris lockdown room shares positive COVID-19 updates from around the world.
1031	0.1464	0.0595	Image showing infiltrators who have entered into Assam	Protesters marching, holding signs, and demanding freedom from corruption.
1032	0.1462	0.0360	These images are all from Black Lives Matter protests in London last weekend.	A photo of injured police officers, likely with bruises or bandages.
1033	0.1461	0.0806	Diane Abbott said that Chairman Mao did more good than harm.	Photo of Mao Zedong or Chiang Kai-shek, Chinese leaders during WWII and post-feudal era.
1035	0.1459	0.0289	An audio on whatsapp appeared in Italy in the last few hours, it shows coronavirus deaths (Sars-Cov-2) closed in body bags abandoned in bulk in the corridors of a hospital in Bergamo. The video is only shared through whatsapp in Italy so it's impossible to give you an italian link.	Hospitales y morgues en Guayaquil, Ecuador, están sobrepasados con cuerpos de coronavirus.
1036	0.1457	0.0460	During the 1918 flu pandemic, San Francisco residents formed the “Anti-Mask League.” San Francisco “was ultimately one of the cities that suffered the most with a high death rate.”	A crowd of over 2,000 people protesting mandatory masking ordinance.
1037	0.1458	0.2112	People shouting ‘Allahu Akbar’ in Europe after the Coronavirus outbreak	People reading Kalma and chanting "Allahu Akbar" on European streets.
1038	0.1460	0.2232	Gin-soaked raisins be used to cure arthritic pain	A person making gin-soaked raisins and preparing for a taste test.
1039	0.1459	0.1389	A Facebook post claims the COVID-19 crisis is the latest in a once-every-100-years historical pattern of pandemics.	Image shows 4 illustrations of pandemics: Plague, Cholera, Spanish Flu, and Coronavirus, each 100 years apart.
1040	0.1458	0.0435	The Washington Court has ordered to train Modi on Covid safety measures! Modi met the American delegates without wearing a mask properly. Hence the Court has ordered to train him on Covid safety measures.	A photo of the White House with a coronavirus warning sign.
1042	0.1458	0.1597	Video of PM Narendra Modi revealing his formula to fool the poor people of this country	A photo of a Bengali magician with a caption criticizing politicians for deceiving the poor.
1043	0.1456	0.0732	The claim: President Trump claimed doctors said 'they've never seen a body kill the coronavirus' like his body	A photo of the President and First Lady with COVID-19 test results or in quarantine.
1046	0.1456	0.1111	To the end of 2021, there have been 156,924 deaths within 28 days of a positive Covid-19 test in the UK.	A photo of an elderly person, likely with a caption criticizing COVID-19 vaccination for young children.
1050	0.1453	0.0000	Sonali Phogat’s dance video captured in Goa on the night of her death	गोवा में एक बुजुर्ग महिला नाचते हुए।
1053	0.1451	0.0450	Video shows hidden theater “where elites sacrifice kids.”	A disturbing or revealing image/video exposing a harsh reality or truth.
1056	0.1456	0.3833	There was a 1500 per cent increase in 2021 on the previous record year for miscarriages/stillbirths in the US.	A graph or chart showing a significant increase in stillbirths and miscarriages in the US from 2009 to 2021.
1057	0.1453	0.0000	DMK should stop the casteism unleashed on VCK as they have power in their hands – Vaiko	Tamil-language template for creating fake news, with a red flag symbol.
1060	0.1452	0.0662	The claim: In 2016, Trump said, "Anyone being investigated by the FBI is not qualified to be the President of the United States" on six different dates	A false claim about Donald Trump is debunked by USA Today fact checkers.
1061	0.1450	0.0593	Oxford is to trial a “climate lockdown” which will confine residents to their local neighbourhood and require them to ask permission to leave.	Traffic cameras and filters manage congestion in a UK city, with possible route changes during peak hours.
1062	0.1453	0.3167	Visuals of a temple located in Madhya Pradesh’s Anuppur district completely built using teak wood	A Hindu temple in Anuppur, Madhya Pradesh, made entirely of Sagwan wood.
1066	0.1451	0.0305	The World Health Organisation boss has announced the approach of another pandemic - the Marburg virus.	A Qantas pilot is shown speaking out against vaccine mandates.
1068	0.1449	0.0256	Says the "when the looting starts, the shooting starts," phrase "means two things, very different things. One is, if there’s looting, there’s probably going to be shooting, and that’s not as a threat, that’s really just a fact, because that’s what happens. And the other is, if there’s looting, there’s going to be shooting."	A tweet from Donald Trump about the George Floyd protests, threatening military intervention.
1069	0.1449	0.1316	Pregnant women are 22 times more likely to die from Covid-19 than other women.	A graph showing COVID-19 death rates in pregnant women, correlated with ICU availability by region.
1070	0.1448	0.0829	Nehru is taking OATH in Britain as a British citizen to become PM of India ? What a mockery, Congress has done to the Indian citizen & his family continude with GANDHI surname ? Reason India should be “CONGRESS MUKT BHARAT”!	A person is shown taking an oath with a British flag or queen's symbol nearby.
1074	0.1446	0.0253	All Filipinos, whether rich or poor, are entitled to the government’s cash assistance of P5,000 to P8,000	A person questioning if the DSWD understands something.
1078	0.1443	0.0000	Norway has reclassified the coronavirus as 'no more dangerous than ... flu'	A Norwegian flag or map with a green checkmark or thumbs up.
1079	0.1442	0.1143	The EU did not help Britain during the Falklands War, and instead sent weapons to Argentina.	European countries united against Argentina with an arms embargo and halted imports.
1082	0.1440	0.0191	The UK has signed an agreement that says for every asylum seeker it sends to Rwanda, it will bring back one vulnerable refugee to the UK.	A government official is speaking at a press conference.
1083	0.1439	0.0806	Sen. Marco Rubio signed a 2021 letter that “supports waivers that would reduce visual track inspections.”	Criticism of Secretary Pete for handling a derailment and allegedly lying about a letter.
1084	0.1438	0.0638	One in five Britons are resorting to 'DIY dentistry' due to a drought of NHS dental appointments, according to a recent poll.	A dentist or doctor holding a temporary filling kit.
1085	0.1435	0.0000	The claim: Animal agriculture is the biggest contributor to climate change	Eco-friendly clothing made from natural or recycled materials with water-based inks.
1086	0.1435	0.1471	Taliban Flag hoisted in NEMA Office	Photo of NEMA DG's office with Taliban-like decor or Islamic extremist symbols.
