avg_score:0.1113	median_score:0.0954
Index	AvgScore	Score	NormalizedClaim	Text
706	0.1157	0.1227	The NHS internal market, created in the 1990s, costs around £10 billion a year.	The entity is downplaying the accuracy of their estimate.
707	0.1156	0.1046	Photos showing a polluted Pasig River, Manila Bay and Boracay were taken during "disente time" or the Aquino administration.	The post appears to be comparing two entities, possibly symbolizing government (Bastos Time) and corporate (Desenti Time) control, highlighting their contrasting approaches to handling issues.
709	0.1156	0.1034	Former ABS-CBN president and CEO Charo Santos-Concio apologized for the network's mistake	The user is sarcastically praising someone, likely a public figure, for admitting to a mistake, implying that honesty is rare among those in power.
711	0.1158	0.1819	A video allegedly showing PM Narendra Modi calling himself the son of a Pathan has gone viral on social media. We found that the video is being shared with misleading claims.	The user is mocking Hindu nationalists' portrayal of Modi as a strong leader, implying he is not as powerful as claimed.
712	0.1155	0.0119	Respectable aristocratic hero. A warrior who accomplished his responsibility with bullets. A person who symbolises Indian bravery and sacrifice. Let’s pay homage to Nathuram Vinayak Godse on Father of Nation, Gandhi’s birthday with pride! – Senthamizhan Seeman	Criticizing government or media credibility.
714	0.1156	0.1561	A 24-second video clip of a IPL match played between Kings XI Punjab and Rajasthan Royals at Sawai Mansingh Stadium in Jaipur has gone viral on social media with claims that people raised slogans of “Chowkidaar Chor Hai (Watchman is a thief)” during the match.  The slogans of “Chowkidaar Chow Hai” were raised in response to the slogans of “Modi Modi”. It would be wrong to say that only the slogans of “Chowkidaar Chor Hai” were raised in the stadium.	The user is comparing the Indian government's (BJP) handling of issues to a cricket match (IPL), implying that the government is being "stolen" from (chor hai) and the people are calling out the "watchman" (Chowkidar, referring to Modi) for it.
715	0.1154	0.0469	482 Covid-19 deaths were recorded in the UK on 19 April, 508 on 20 April and 646 on 21 April.	The user is questioning the government's claim that the epidemic is under control.
716	0.1152	0.0735	Islamic State has hacked a major computer network used by universities.	The user is metaphorically comparing a company or government's handling of an epidemic issue to a terrorist organization, implying they are responsible for the problem.
720	0.1151	0.0730	Various posts in local community Facebook groups are genuine appeals for help.	The user is seeking help to find the owner of an injured dog they accidentally hit with their truck.
721	0.1147	0.0000	Former MLA supporters in Shaheen Bagh raised slogans of 'Pakistan Zindabad'	The policeman represents a powerful individual or entity that is able to operate with impunity, implying that the institutions (law, courts, ministry) are ineffective or powerless.
722	0.1147	0.0993	Spain’s Health Ministry said that the SARS-CoV-2 virus has never been isolated.	The entities are demanding transparency and information from the government regarding a potential health crisis.
723	0.1146	0.1053	Five million patients in England were denied a GP appointment when they tried to make one in October.	GP practices represent inflexible institutions, and unavailability of appointments symbolize lack of access to resources or services.
724	0.1144	0.0444	This is what is called progress! Direct charter flight ride by auto rickshaw! Only Kejriwal uncle can do this miracle!	The user is questioning the funding source of a politician's private flight, implying potential corruption.
725	0.1149	0.2675	The claim: Antibiotics ‘cancel out’ birth control 	The government or medical institutions are neglecting to inform or protect citizens, just like the doctor forgetting to mention the antibiotic's effect on birth control.
726	0.1146	0.0172	i feel amazing. didn’t have to take a single pain pill for my wisdom tooth extraction! just drank pineapple juice and vibed. highly recommend.	The user is mocking the effectiveness of unconventional or unproven remedies, possibly satirizing the anti-vaccination or anti-medicine stance.
727	0.1145	0.1018	An Instagram post claims Victorian Premier Daniel Andrews said “insisting on human rights” under COVID-19 restrictions was not only selfish but also stupid.	The government's strict lockdown measures are being criticized as prioritizing pandemic control over human rights.
728	0.1143	0.0467	Viruses like influenza don’t have seasons	The government and food companies are the "incubator" and "toxic food" releasing harmful substances, while individuals must take control to protect their health, symbolizing resistance against institutional harm.
729	0.1144	0.1316	Bananas are radioactive	The user is using a banana tree as a metaphor, possibly comparing its rapid spread of roots to the uncontrolled spread of epidemic issues, and the hashtag "radioactive" implies a toxic or harmful influence, likely criticizing government or institutional handling of the issue.
730	0.1144	0.1155	Picture shows a participant of Aurat March 2022 carrying a placard with text that reads, “God please give me a penis I want to rape men.”	The post criticizes a societal double standard, implying that some governments or institutions condone or enable sexual violence against women, using the metaphor of rape to highlight hypocrisy and misogyny.
731	0.1141	0.0385	Spending on social care is down 8% since 2010.	The user blames the Tory government for destroying the NHS, implying it's a fatal disease affecting the country, and advocates for voting them out to save it.
735	0.1140	0.0649	A video claims to show people partying in public in Sydney's Bondi while the city was subject to strict COVID-19 lockdown rules.	The user is criticizing classism, implying that governments and institutions perpetuate social inequality.
736	0.1140	0.1238	Rape has been legalised in the UK as offenders can now escape punishment if they apologise to their victims.	The community is prioritizing rehabilitation over punishment for certain offenders, particularly in cases involving minors or individuals with special needs.
739	0.1139	0.0891	Congress President Rahul Gandhi has claimed that Masood Azhar, a convict of the Pulwama attack, was released from India by the BJP in 1999. He said that India’s National Security Advisor Ajit Doval went to Kandahar to hand over Azhar. We found that Rahul Gandhi's claim that “Ajit Doval had gone to Kandahar from Delhi in the aircraft with Masood Azhar” is not correct. Mr Doval was already in Kandahar and was involved in conversations regarding the safe release of the passengers in the hijacked plane. 
	The user accuses the BJP of associating with terrorists and attempting to distract from their past, implying the party's involvement in terrorism.
740	0.1140	0.1282	Japan has dropped Covid-19 vaccine mandates.	The post highlights vaccine side effects, possibly criticizing pharmaceutical companies and regulatory oversight.
743	0.1141	0.1488	I have attached a copy of the amendment made in 2016 that those who do not know Tamil can join the government services in Tamil Nadu. Page 44 says so. But one ‘fact-checking’ website says there is no evidence regarding this. Which is right?	The Tamil government is being criticized for spending excessive money on printing stationery, with 44 orders placed in a single year, and the term "unconsciousness" is used to describe the government's actions, implying a lack of awareness or responsibility.
746	0.1140	0.0949	If you have a runny nose and sputum, you have a common cold.	The post spreads misinformation about coronavirus, downplaying its severity and providing unverified guidance, potentially undermining trust in official health institutions.
747	0.1137	0.0282	Is the video released by India as an attack on Pakistan was an old video of Syria?	Governments and companies are viruses, spreading misinformation to infect and control the public.
748	0.1137	0.1042	Anti nazi?? Soros? Better check your facts! That’s an SS uniform and he was a Nazi! Hmmm	The user criticizes a meme that spreads misinformation and conspiracy theories about Nazis, Soros, communism, vaccines, and climate change.
749	0.1136	0.0926	almonds can prevent Cancer	No metaphorical entities or political intentions are mentioned, the post discusses the health benefits of almonds.
750	0.1137	0.1254	Nadine Dorries said people should stop moaning about the demand for food banks, and  families would need to “live within their means” because “food doesn’t grow on trees”.	The user is mocking Nadine Dorries, implying she is a recurring problem or embarrassment.
751	0.1136	0.0752	Kabataan Party-list Rep. Sarah Elago told parents, "Your children are not yours. They came through you but they do not belong to you."	The parents refer to the government, implying it is neglecting its responsibilities.
753	0.1135	0.0847	The Gates Foundation "has the patent for this coronavirus."	Criticism of Bill Gates and institutions supporting monopolistic practices.
756	0.1134	0.0855	there were no cases of Flu in the year 2021	The user is expressing sarcasm and skepticism, implying that the coincidence is actually a result of a deliberate action or a cover-up by an institution.
757	0.1132	0.0431	The average global temperature has increased 0.134 degrees since 1978	The user is promoting a lawyer's social media accounts and expressing conservative and pro-Trump views, while also criticizing fact-checkers and the current administration.
758	0.1132	0.1157	A document released by the FDA confirms the presence of graphene oxide in the Pfizer vaccine against Covid-19.	The user is discussing a scientific procedure, but the mention of "TwinStrep-tagged" and "Quantifoil" may metaphorically represent a "double-labeling" or "quantification" of government or corporate actions, implying a critique of their transparency or accountability.
761	0.1130	0.0599	Photo shows Joe Biden “doesn’t wear a mask on a plane.”
	The government is being implicitly compared to a disease, and obedience to authority is being equated with protection from that disease.
762	0.1138	0.3648	Recent pictures of damaged Indian army vehicles after being hit by a massive landslide in Ladakh	The post expresses condolences and pays tribute to 6 Indian army soldiers who died in a landslide in Ladakh, while also wishing for the recovery of injured soldiers.
763	0.1137	0.0717	"Many of the people in DACA, no longer very young, are far from ‘angels.’ Some are very tough, hardened criminals."	The user is criticizing the DACA program and President Obama's actions, while also implying a potential political deal between parties to resolve the issue.
764	0.1139	0.2041	There is a live criminal investigation into the Covid-19 vaccine programme.	The user is metaphorically comparing an investigation to an onion, implying that as the investigation unfolds, more layers of truth and potentially disturbing information will be revealed, suggesting a deep-seated problem with institutions or governments.
767	0.1140	0.1422	The newly appointed TTD Chairman YV Reddy is a converted Christian and his full name is Yehova Vincent Subba Reddy	The post criticizes the government's appointment of a Christian evangelist as chairman of a major Hindu temple, implying corruption and misuse of temple funds for personal religious interests.
768	0.1140	0.1136	As the COVID-19 global death toll continues to rise, a social media post claims former Fijian prime minister Laisenia Qarase died from the coronavirus.	The government and institutions are criticized for their handling of the epidemic, with the former PM's death symbolizing the consequences of their alleged neglect and fear-driven policies.
769	0.1138	0.0510	Mask mandates preventing access to food, healthcare or education are a war crime, according to the Nuremberg Code.	The government is neglecting public health.
771	0.1148	0.4208	Omega-3 Fatty Acids can repair nerve damage	The nervous system represents a country's infrastructure, and nerve damage symbolizes institutional problems. Omega-3s signify reforms or solutions that can repair and protect the system, implying that governments and companies need to implement changes to improve overall well-being.
772	0.1147	0.0885	People are reserving tickets to Trump’s Tulsa rally to leave empty seats. It probably won’t work	The MAGA rally is being compared to an epidemic outbreak, with attendees needing temperature checks, hand sanitizer, and masks, implying the Trump presidency or rally is a source of contagion or danger.
773	0.1146	0.0984	Irish dancers performed to Queen’s “Another One Bites The Dust” outside Buckingham Palace, shortly after the Queen’s death.	The Irish are being satirically portrayed as opportunistic, implying criticism of their perceived behavior or the British-Irish relationship.
774	0.1144	0.0284	A photo of Cambodian prime minister, Hun Sen, being arrested by police. This photo is also attached with the caption in Khmer which means in English as “As I said, ICC”.	Users mock ICC (International Criminal Court) inaction.
775	0.1146	0.1860	“[Steve] Bullock’s health care plan will force rural hospitals to close. Medicare as we know it will change, replaced by a government-run program with fewer doctors and longer wait times.”	The user criticizes a government-run healthcare plan, implying it will negatively impact rural areas and the economy.
777	0.1146	0.1286	Years ago I wrote an article headlined ‘How green is my Bengal?’ which fetched the usual cacophony of #LeftLiberal protest and snark.

Sadly Bengali ‘intellectuals’ are collaborators in this hate project. Useful Idiots don’t realise the mob will devour them first.	The user criticizes Bengali intellectuals for collaborating with a perceived hate project, implying they are unwittingly supporting a movement that will ultimately harm them.
779	0.1148	0.1773	Fibres from face masks and test swabs are evidence that nanoparticles are being inserted into us.	The "worms" likely represent government or corporate control, and the masks and covid swabs symbolize oppression or invasion of personal freedom.
782	0.1147	0.0645	There are 1.9 million more children studying in good or outstanding schools since 2010.	The government manipulates education statistics by excluding certain schools, creating a biased national grade profile that favors academies.
783	0.1144	0.0296	Massive 7.8 magnitude #earthquake strikes #Turkey
Turkey💔 #Turkey #amed #earthquake #Earthquake	The earthquake is a metaphor for the instability and turmoil caused by the Turkish government.
784	0.1143	0.0769	Video shows movers carrying boxes out of the White House as President Trump discusses 2020 election results.	This post appears to be using satire to criticize social media addiction and the algorithms that drive user engagement, by mimicking the style of spam posts that flood users' feeds.
785	0.1147	0.2375	Says the Biden administration is choosing to send baby formula to the border as one of its “out-of-touch priorities.”	The author is criticizing the US government for prioritizing border processing over domestic needs, using baby formula scarcity as a metaphor for institutional failure.
787	0.1144	0.0230	"On election night, 11:15 at night, the algorithms of these (voting) machines broke … Donald Trump got so many more millions of votes that they didn’t expect, that they’re going to have to go recalibrate, right? So that’s why all these states shut down. All of a sudden they all shut down. And we’re all going, ‘What? That’s weird, this has never happened in any other election.’"	MyPillow guy Mike Lindell is being satirically referred to, symbolizing false information spread by influential figures, while OAN represents biased media outlets.
788	0.1141	0.0000	People of Bihar chasing BJP supporters	The politicians are driving a tractor, symbolizing the government's attempt to plow through opposition, but are met with heavy resistance.
789	0.1137	0.0000	Covid-19’s infection fatality rate is 0.1%	This post critiques the reliability of scientific research, possibly hinting at government or corporate manipulation of data.
792	0.1136	0.0794	“Sunlight actually can kill the (novel coronavirus.)”	The user is seeking truth and transparency, possibly implying a lack of trust in institutional information.
794	0.1134	0.0459	Viral video of people electrocuted during Ganesh festival is recent	The government's incompetence is being compared to a powerless God, highlighting its failure to protect citizens.
798	0.1133	0.0794	A social media user claim that if you have nasal congestion, you can clear it by either eating it raw or inhaling vapors of garlic in water. We fact-checked and found the claim to be Mostly False. 	The government is ineffective in addressing the epidemic, and people are seeking alternative, unconventional solutions.
800	0.1133	0.0882	In Qatar fans who are not allowed to enter the stadium with beer at the World Cup are being caught trying to enter the stadium with Pepsi stickers in this form.  It should be noted that Qatar prohibits any alcoholic beverages.

Brazilians have find a way to enter the stadium of Qatar with beer.

#FIFAWorldCup  #Argentina	Fans are mocking Qatar's strict alcohol ban by attempting to sneak in beer disguised as Pepsi.
801	0.1132	0.0877	COVID Vaccine make you a ‘ticking time bomb’	The post uses the COVID-19 vaccine as a metaphor to criticize government or pharmaceutical institutions, implying they are causing harm to people.
802	0.1130	0.0431	Canadian sniper 'Wali' was killed by Russian forces in Ukraine	The Canadian government or military is being criticized for its handling of a crisis or conflict.
804	0.1129	0.0709	Says “Dr. Fauci lied about masks in March.”	The user is calling for compassion, kindness, and forgiveness towards others, implying that governments and institutions should also show these qualities, particularly in their response to epidemic issues.
805	0.1127	0.0662	Photo shows U.S. Rep. Lauren Boebert with two scantily dressed men.	The poster is criticizing the perceived moral values of certain institutions, using "church" as a symbol of traditional values and "drag bars" as a representation of modern, progressive ideologies, to express disapproval of the latter.
806	0.1127	0.0986	Congress party shared a picture of a truck on World Sleep Day, which read: "Don't blow horns, Modi government is sleeping" but the picture was photo shopped and not real.	The post implies that the Indian government, led by Modi, is asleep or indifferent to the country's problems.
810	0.1140	0.5718	Post implies Gates wanted to control population through vaccine deaths	The user is criticizing Bill Gates and implying that he has a hidden agenda to control population growth through vaccines.
811	0.1140	0.1258	Says 12 restaurants and food companies are "supporting Trump’s re-election."
	The user is boycotting fast food, seeking healthier options, and promoting support for local businesses, implying dissatisfaction with large corporations.
813	0.1139	0.0581	Some of the foreign aid budget went on China’s film and museum industry last year.	The government is prioritizing entertainment over more pressing issues.
814	0.1141	0.1872	Nicola Sturgeon has banned the Union Jack from British government buildings and replaced it with the EU flag.	The Scottish Government is asserting its European identity and potentially distancing itself from the UK.
815	0.1140	0.0955	Passports aren’t required to enter the United States from Mexico and Canada.	The user is criticizing the government's immigration policies, implying a lack of border control and unequal treatment of citizens.
817	0.1139	0.0690	A boy with autism named Brayden and his dog are missing in Derbyshire.	The entity is controlling the narrative by disabling comments, suggesting they are hiding something or suppressing discussion.
820	0.1142	0.2105	Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”	The metaphorical entities, US government officials Adam Schiff and Jim Jordan, are engaging in a political power struggle, with Jordan attempting to impeach Schiff.
822	0.1140	0.0652	The UK has recorded five times more deaths “due to” the Covid-19 vaccines than all other vaccines over the past five years	The government's transparency and accountability decrease over time after introducing new policies.
823	0.1142	0.1724	Boy infected with HIV from tainted pineapple	The pineapple represents unprotected sex or contaminated substances, implying the boy contracted AIDS from an external source, not from his family.
824	0.1140	0.0597	“Harvard is sitting on top of a $54 billion hedge fund they call an ‘endowment’ that they pay zero taxes on. Yale has $31 Billion. Stanford $29 Billion. Princeton $26 Billion.”	The post criticizes wealthy universities for hoarding tax-free endowments while the middle class bears the cost of student loan forgiveness, implying institutional greed and unfair burden on the average citizen.
827	0.1140	0.1149	Big breaking. Bill passed in US which recognized Hindu New Year. Sanatan's danka is ringing all over the world. Jai Shri Ram	The US government is being satirically portrayed as prioritizing religious recognition over more pressing issues, potentially highlighting the government's perceived inefficiencies or misplaced priorities.
829	0.1140	0.0915	Shahrukh Khan says when Pakistan won a match feels like his father won.	The user is satirically suggesting that Shah Rukh Khan's success is dependent on government or institutional support, implied by "mata rani's court", a metaphor for a higher authority or powerful entity.
830	0.1139	0.0862	COVID-19 always had a greater survival rate than influenza.	The entity is questioning the alignment of a social movement with Russian interests, implying potential hypocrisy in their neutrality stance on the Ukrainian conflict.
831	0.1138	0.0743	Saint Luke's Hospital of Kansas City suggesting that extensive research has shown that Vodka can kill novel Coronavirus	The post uses alcohol as a metaphor to criticize the government's handling of the epidemic, implying that people may need to be intoxicated to cope with the situation.
832	0.1136	0.0556	A patch on law enforcement officers in Portland is for “ZTI solutions, a PRIVATE contractor.”	Criticism of police militarization and privatization of security.
834	0.1139	0.2062	Over the past two years, employment is up.	The entity is misrepresenting employment data.
837	0.1136	0.0000	Bilawal Bhutto dances to 'Besharam Rang'	The post sarcastically criticizes Pakistan's leadership, implying incompetence and questionable priorities.
838	0.1136	0.1172	exercise and a good diet enough to beat Covid 19	The post criticizes government-recommended COVID vaccines and implies that individuals who follow health guidelines can avoid the virus without relying on institutional solutions, satirically portraying vaccination as a "lazy" option forced by authority figures.
840	0.1136	0.1010	Did KKK members carry a banner endorsing Trump?	The user is criticizing the Trump administration for fostering a divisive and racist environment in the US.
842	0.1138	0.1948	Joe Biden introduced a man in blackface as Michael Jackson at a dinner in 1987	The user is accusing Joe Biden of racism through a metaphor of a past controversial practice, implying his actions or policies are insensitive or discriminatory.
844	0.1138	0.1267	Fatima Sheikh is the same actress who played Aamir Khan's daughter in the film Dangal. Fatima played the role of Geeta Phogat in the film. Today she has become the third wife of Aamir Khan. Well this is his personal matter. But this same Aamir Khan will make Satyamev Jayate program and speak on the evils of Hindu child marriage and dowry system?? We live in a country where there are such hypocrites who talk about women's rights in "TV-programs" like Satyamev but are ready to marry the girl whose father they play	The post criticizes Aamir Khan for hypocrisy, accusing him of practicing what he preaches against, specifically child marriage and dowry system, on his TV show Satyamev Jayate.
846	0.1138	0.1087	Juvenile Jamia shooter's marksheet is not authentic	The user is questioning the authenticity of a news report by ANI, implying potential government or institutional corruption.
847	0.1137	0.0862	Tax to be levied on Ganga Aarti and priests in Varanasi	The government is being criticized for taxing religious rituals, implying hypocrisy from Hindu nationalist leaders.
848	0.1144	0.3661	Long Covid is just a side effect of Covid-19 vaccinations.	The post critiques vaccine side effects, using "Long Dovic" as a metaphor for COVID-19 vaccines, and "Jab Effects" to emphasize the perceived long-term negative consequences.
849	0.1142	0.0581	U.K. has revoked covid vaccine for pregnant women	The UK government is promoting and providing information on the Pfizer COVID-19 vaccine.
851	0.1143	0.1431	A social media user claims that one can get rid of acne scars quickly by applying potato slices. We fact-checked and found the claim to be Mostly False.	The post uses a potato slice as a metaphor for a simplistic or ineffective solution to a complex problem, possibly criticizing institutions for providing inadequate remedies.
852	0.1141	0.0277	A video of singing school girls dressed in burkha has gone viral on social media with claims that Hindu and Sikh girls are also forced to wear the burkha. But we found the claims to be false.	Criticizing government/company handling of an issue, implying incompetence.
854	0.1141	0.1220	Post implies current Ukraine situation will require U.S. to send soldiers	The post criticizes Zelenskyy and Ukraine, implying they are taking advantage of US aid and wanting more, including sacrificing American lives.
855	0.1141	0.0966	Face masks are useless at stopping Covid-19 because the gaps in them are larger than a Covid-19 viral particle.	The user is criticizing government overreach and perceived corruption, likening mask mandates to a symbol of totalitarian control and a step towards a one-world government.
857	0.1138	0.0000	Former MLA supporters in Shaheen Bagh raised slogans of 'Pakistan Zindabad	The user criticizes the Indian government and law enforcement for inaction against a politician, implying they are ineffective and allowing anti-India sentiments to spread.
858	0.1138	0.1128	The eighth edition of the Pakistan Super League (PSL) has been postponed following an attack on the Karachi police chief’s office on 17 February 2023. The Asia Cup cricket tournament is moving out of Pakistan.	The user is comparing the government's handling of the epidemic to the cancellation of a sports event, implying that the government is failing to contain the situation.
863	0.1146	0.4444	'Sardar with no mustache' involved in farmers protest	The post uses the rarity of a Sikh with no mustache to satirically comment on the unusual nature of the Delhi farmers' protest, implying it's a significant and extraordinary event.
864	0.1145	0.0833	Video of two drones playing volleyball on a building rooftop	The government's lockdown restrictions are being likened to a volleyball net, symbolizing the barriers to freedom, with technology and innovation being the means to overcome them.
865	0.1146	0.1271	Says the Army officer who listened to the July 25 call with Ukraine and testified about it is a "Never Trumper."	The user is downplaying the significance of the phone call transcript and implying that the investigation is politically motivated.
866	0.1147	0.1429	A photo of Cristiano Ronaldo supporting the Argentina football team with Lionel Messi’s photo a TV Screen behind him	The user is praising a sports team, but possibly metaphorically endorsing a political entity or ideology associated with Argentina.
867	0.1145	0.0637	Look who is sitting in the Chief Minister’s chair – Sheetal Mhatre	The post is using a metaphor of a tiger (à¤¬à¤˜à¤¾) to criticize the government's inaction or slow response to issues, implying they are sleeping or idle.
869	0.1143	0.0286	(IMAGEN) “REVOLUCIÓN MOLECULAR DISIPADA”, VÍNCULO DE ALEXIS LÓPEZ TAPIA CON EL NEONAZISMO	The user accuses the ideologist of Uribismo of being a Chilean Nazi, implying a connection between Uribismo and extremist ideology.
872	0.1146	0.2188	Satanic Temple’s fight over abortion rights, Roe v Wade so far is unsuccessful	The Satanic temple is being used as a metaphor to criticize and challenge anti-abortion laws, highlighting the contradiction between religious freedom and abortion restrictions.
873	0.1148	0.1923	Delta variant of Covid 19 is connected to Delta Power Solutions	The user is implying a metaphorical link between 5G technology and the spread of the delta variant, possibly criticizing government or corporate handling of the epidemic and technological rollout.
874	0.1148	0.1370	Despite pledging to meet net zero emissions by 2050, on current track the government will only meet their target by 2099.	Governments and companies are downplaying their responsibility to meet climate targets.
880	0.1145	0.0000	Fact check: Biden said he created a large 'voter fraud organization'	The user is being sarcastic, implying that Trump rarely tells the truth.
881	0.1144	0.0439	90% of people in hospital with Covid-19 are unvaccinated.	The NHS highlights low vaccination rates among severe Covid patients, implying vaccine effectiveness.
882	0.1147	0.2686	The car that was waiting to welcome #Stalin in Delhi today... Zoom a little and see under the #tyre...	The car represents the Indian government, and looking under the tyre implies that there is something rotten or corrupt beneath the surface, suggesting institutional problems.
883	0.1145	0.0000	Pepto-Bismol medicine can treat Covid infection	The government or medical institutions are being accused of withholding information from the public, with Pepto Bismol symbolizing a potential epidemic or health issue.
884	0.1143	0.0610	Video shows trashed ballots for Donald Trump.	Criticism of government or institutional handling of a situation.
885	0.1141	0.0469	a monkey hugging an old woman while she was lying on a bed was shot in Jamsande village in Konkan	The government or institution is being compared to a monkey, implying that they are learning from or mimicking foolish behavior, and the grandmother represents the public being misled or deceived.
886	0.1141	0.1143	Mandatory Covid-19 vaccinations have just been passed “under the radar” by the European Council.	The EU is being criticized for quietly imposing mandatory vaccination, implying a lack of transparency and potential overreach of authority.
887	0.1140	0.0541	WHO report – ‘No vegetarian in the world was found to have been infected with COVID-19’	The government or institution is being compared to the coronavirus, implying it thrives on the resources and energy of the people.
888	0.1139	0.0857	A poll showed a fall in Conservative support following several recent news reports about lobbying and leaks.	The government's reputation is being damaged by scandals and internal conflicts.
890	0.1138	0.0565	President Joe Biden said, “To the Ukrainian people, I say to them all, you might you might they they might be able to make right and they’re not able to.”	The user is being sarcastic, implying a lack of inspiration.
891	0.1141	0.2241	A 1978 public information film warning children of the dangers of playing near live wires has been banned.	The government is being criticized for overprotecting citizens, implying a lack of trust in people's ability to make decisions, and the "live wires" may symbolize sensitive or controversial topics that authorities try to shield the public from.
892	0.1141	0.1502	Trade with the EU is more than double that with Australia, Canada, India, New Zealand and the USA combined.	The user is highlighting the importance of proximity in international trade, implying that geographical location plays a significant role in shaping global economic relationships.
893	0.1140	0.0373	Narendra Modi calls himself 'lootera' at a public rally in West Bengal	The government is being criticized for not addressing small issues, which led to larger problems.
894	0.1138	0.0652	Free bus for women- 1. Only the whiteboard is free but the number of buses is less. 2. The whiteboard bus arrives rarely once and cannot get on the bus in a hurry. 3. You need to pick up the bus from the bus depot. But it will be too late… some bus depots are so far away from home” We have to wait the rest of our lives if we see a whiteboard bus,” by a woman. Will CM talk about this? – Gayathri Raguramm	The metaphorical entities on the Internet are governments and companies, which are being criticized for their handling of epidemic issues, with the post implying that they are prioritizing profits over people's lives and well-being.
896	0.1139	0.1370	An injured puppy has been found at the side of the road.	The user is posting about a lost dog, but the "hit and run" incident may metaphorically represent government or corporate negligence and lack of accountability.
898	0.1139	0.0977	Image of 100's of buses on roads claimed to be from 'Migrant Buses' arranged by Priyanka Gandhi	The user criticizes the Yogi government for prioritizing interests over workers, while praising Priyanka Gandhi for uniting the country.
901	0.1141	0.2326	A medical alert says to stop the use of anti-inflammatories for pain or high temperatures.	The government and medical institutions are warning against using anti-inflammatory medications for COVID-19 symptoms, citing a potential link to severe cases in young, healthy individuals.
905	0.1141	0.0952	Some recovered Covid-19 patients catch the disease again	The entity downplays the risk of reinfection, attributing inconsistent test results to technical issues rather than actual repeat infections, suggesting immunity after initial infection, but uncertainty about its duration.
908	0.1142	0.1351	PCR tests aren't about testing for Covid-19, they are cloning devices.	The PCR test process is a metaphor for how governments and institutions amplify and manipulate information to create a desired outcome.
911	0.1140	0.0714	Langlade, Maricopa counties and Texas unanimously rejected results of 2020 election	The user is calling for transparency and accountability, likely in relation to a government or institutional scandal, using "balls drop" as a metaphor for revealing hidden truths.
912	0.1144	0.2500	Aftab Ameen Poonawala is Parsi, not Muslim	The post criticizes media bias, suggesting that a Muslim name like Aftab is used to spark controversy, while a Parsi name like Firoz is ignored.
913	0.1145	0.1807	Health Ministry issued this Coronavirus advisory	The Ministry of Health is spreading misinformation about the Coronavirus, using unverified and unscientific methods for prevention, such as keeping the throat moist to prevent infection.
914	0.1144	0.0647	Currently those without symptoms who test positive on a lateral flow are asked to order a PCR test and can only begin their isolation period when they receive the second result.	The government exercises strict control over individuals' lives, dictating their every move in the name of public health.
918	0.1143	0.0559	If you have a runny nose and sputum, you have a common cold, not Covid-19.	The user is advising to follow standard procedures, possibly metaphorically suggesting compliance with institutional guidelines.
919	0.1142	0.0694	Says Joe Biden “is restricting travel for Americans into Mexico, but is keeping the border wide open for illegal aliens to walk right into our country.”	The user is expressing agreement, possibly with a satirical or metaphorical statement about governments or companies.
920	0.1139	0.0000	If you have migraines just put a little bit under your tongue, within minutes you will feel your migraine easing up	The entity is promoting unverified health remedies.
921	0.1139	0.1053	Photo of Aamir Khan’s ex-wife Kiran Rao walking alone on a street after her divorce	The user is satirically suggesting that the Indian government or institutions are more intimidating or feared than Aamir Khan, implying an oppressive environment.
926	0.1137	0.0467	The claim: A representative of Gov. Greg Abbott offered to pay the family of a Uvalde victim to oppose gun restrictions	There is no post to analyze.
929	0.1136	0.0637	The claim: Former President Barack Obama jokingly tweeted about President Donald Trump's Twitter ban	Users post satirical or metaphorical messages about governments and companies on Twitter.
930	0.1135	0.0893	What Allen West got wrong about COVID-19 and treatments	The government (represented by Col. West) is ineffective in protecting public health despite taking precautions (vaccines), and is now taking measures to mitigate the damage.
933	0.1135	0.0833	Fact-checking the Democratic presidential debate in Manchester, New Hampshire	The politician is mocking bureaucratic language and making a sarcastic declaration of support for Medicare for All, while implying their actual priority is mundane tasks like fixing potholes.
935	0.1134	0.0699	Says U.S. Sen. Sherrod Brown and Dayton Mayor Nan Whaley were "totally misrepresenting what took place inside of the hospital. Their news conference after I left for El Paso was a fraud. It bore no resemblance to what took place with those incredible people that I was so lucky to meet and spend time with."	The poster criticizes the government, specifically politicians, for their handling of a crisis, using a visit to a city as a backdrop to express disdain for certain leaders.
936	0.1133	0.0842	"I think I’ve done more for the black community than any other president, and let’s take a pass on Abraham Lincoln, cause he did good although it’s always questionable, you know in other words, the end result."	The president is threatening to intervene in Minneapolis, criticizing the mayor's leadership and offering to deploy the National Guard to restore control.
937	0.1132	0.0877	lotus root can prevent cancer	The government's unhealthy policies are the cancer affecting the nation.
941	0.1132	0.0909	Malala Yousafzai has been “silent about the cries of women and children suffering at the hands of the Taliban.” 
	The user criticizes online harassment and cancel culture, using Malala as a metaphor for vulnerable individuals targeted by internet bullying.
942	0.1130	0.0495	Sky News said there were 2 million people at the People’s Vote march on Saturday 19 October.	The user is questioning the accuracy of crowd size estimates, implying potential manipulation or bias by the government or media.
945	0.1129	0.0388	The claim: President Donald Trump nominated himself to the Supreme Court	The government is being criticized through a news post, possibly symbolizing a larger issue with institutional transparency or accountability.
